,date,year,month,day,title,nouns_title,press,contents
3750,2021-09-13,2021,9,13,"하나카드, 상반기 순이익 '2배' 증가, 비결은?",하나카드 상반기 순이익 증가 비결,뉴스프리존,"최근에는 경북 구미시에서 카드형 지역화폐 '구미사랑카드' 서비스에 NH농협은행, DGB대구은행, 새마을금고와 함께 참여했다. 지난 5월 발행된 대전광역시 지역화폐 '온통대전'의 운영 대행사로 선정되기도 했다...."
3751,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사·감정평가사 전문역 모집",DGB 대구 은행 사내변호사 감정평가사 전문 모집,NSP통신,"경력 2년 이상이며 학벌·성별·나이 제한 없음 최병수 기자, DGB대구은행(139130)은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다. 분야별..."
3752,2021-09-13,2021,9,13,"대구은행, 사내변호사·감정평가사 전문역 모집",대구 은행 사내변호사 감정평가사 전문 모집,FETV,"DGB대구은행은 이달 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌 및 성별, 나이 제한은..."
3753,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사 등 전문인력 모집",DGB 대구 은행 사내변호사 전문 인력 모집,데일리한국,"9월 24일까지 서류접수…10월 중 최종 선발 DGB대구은행은 이달 24일까지 사내변호사, 감정평가사 등 전문역을 공개채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학별, 성별, 나이 제한은 없으며 DGB대구은행..."
3754,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사·감정평가사 전문역 공개채용",DGB 대구 은행 사내변호사 감정평가사 전문 공개 채용,스마트에프엔,"DGB대구은행은 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 지원자격은 분야별 경력 2년 이상인 사람이며 학벌 및 성별, 나이..."
3755,2021-09-13,2021,9,13,"대구은행, 사내변호사 등 공개채용",대구 은행 사내변호사 공개 채용,파이낸셜뉴스,"DGB대구은행은 9월 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌 및 성별, 나이 제한은..."
3756,2021-09-13,2021,9,13,[브리핑 대구] 안전하고 편안한 추석연휴 위해 특별교통대책 마련,브리핑 대구 안전하다 편안하다 추석 연휴 위해 특별 교통 대책 마련,프라임경제,"■ 대구시 든든한 추석 연휴 아동급식 지원 대책 마련 ■ 대구 자매 우호협력도시 사진전과 함께 ■ DGB대구은행, 사내변호사 감정평가사 전문역 모집 ■ 조용원 교수, 철결핍성 빈혈 하지불안증후군 새 치료법 발표..."
3757,2021-09-13,2021,9,13,"대구은행, 사내변호사·감정평가사 전문역 모집",대구 은행 사내변호사 감정평가사 전문 모집,아이뉴스24,"DGB대구은행이 오는 24일까지 내부통제와 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사와 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌·성별·나이 제한은..."
3758,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사·감정평가사 전문역 모집",DGB 대구 은행 사내변호사 감정평가사 전문 모집,이뉴스투데이,"DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다고 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌 및 성별, 나이 제한은 없으며..."
3759,2021-09-13,2021,9,13,DGB대구은행 사내변호사 및 감정평가사 전문역 모집,DGB 대구 은행 사내변호사 감정평가사 전문 모집,매일신문,"DGB대구은행이 사내변호사와 감정평가사 등 전문역을 공개채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌, 성별, 나이제한은 없다. 경력 전문직 채용으로 각 부분별 관련 업무 경험과 직무..."
3760,2021-09-13,2021,9,13,"[BBS PLAZA] DGB대구은행, 사내변호사 · 감정평가사 전문역 모집",BBS PLAZA DGB 대구 은행 사내변호사 감정평가사 전문 모집,BBS NEWS,"대구은행 수성동 본점 - 대구은행 제공 DGB대구은행(은행장 임성훈)은 이달 24(금)일까지 내부통제와 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사, 감정평가사 전문역을 공개 채용한다고 밝혔습니다...."
3761,2021-09-13,2021,9,13,"하이투자증권 DGB금융 실적효자로, 김태오 리테일 보강도 힘실어",하이 투자 증권 DGB 금융 실적 효자로 김태오 리테일 보강 실어,비즈니스포스트,김 회장은 6월에는 서울 중구에 하이투자증권과 대구은행의 새 수도권 복합점포를 열며 하이투자증권을 DGB금융그룹의 수도권 확장전략의 주력으로 내세우고 있다. 김 회장은 DGB금융그룹의 수도권 거점을 지속적으로...
3762,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사 · 감정평가사 전문역 공개채용",DGB 대구 은행 사내변호사 감정평가사 전문 공개 채용,브레이크뉴스,"DGB대구은행(은행장 임성훈)은 이달 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사·감정평가사 전문역을 공개 채용한다고 13일..."
3763,2021-09-13,2021,9,13,좁아지는 대출문…지방·인터넷은행으로 내몬다,좁다 대출 문지방 인터넷 은행 내몬다,이코노믹리뷰,"DGB대구은행 역시 'IM직장인 간편신용대출'은 신용대출과 마통 모두 최대 한도가 1억8,000만원이다. 인터넷은행인 케이뱅크는 직장인 신용대출 한도가 최대 2억5,000만원, 마통은 최대 1억5,000만원에 달한다. 인터넷은행인..."
3764,2021-09-13,2021,9,13,"환율, 3주만에 1170원대···1180원 진입 가능성↑",환율 만에 1170원 1180원 진입 가능성,서울파이낸스,"이응주 DGB대구은행 차장(수석딜러)은 ""추석 전으로 네고를 미리 많이 처리하면서 이날 결제가 유달리 도드라졌으며, 역송금도 들어오고 아시아장, 유로화 등 모든 재료가 달러 강세를 지지하는 모습""이라면서..."
3765,2021-09-13,2021,9,13,"대구은행, 사내변호사·감정평가사 전문역 모집…내부통제 강화",대구 은행 사내변호사 감정평가사 전문 모집 내부통제 강화,아시아투데이,DGB대구은행은 오는 24일까지 사내변호사 및 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 대구은행이 전문역을 모집하는 것은 내부통제 및 금융소비자 보호 강화와 전문분야 특화를 위함이다.주요업무와 지원...
3766,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사·감정평가사 전문역 모집",DGB 대구 은행 사내변호사 감정평가사 전문 모집,CNB뉴스,"▲ CNB,씨앤비,시앤비,CNB뉴스,씨앤비뉴스 DGB대구은행 전경. (사진=DGB대구은행 제공) DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개..."
3767,2021-09-13,2021,9,13,"대구銀, 사내변호사· 감정평가사 전문역 공채",대구 사내변호사 감정평가사 전문 공채,경북도민일보,"DGB대구은행은 이달 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사와 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 분야별 경력 2년 이상인 사람으로 학벌과 성별, 나이 제한은..."
3768,2021-09-13,2021,9,13,"대구은행, 사내변호사 · 감정평가사 전문역 모집",대구 은행 사내변호사 감정평가사 전문 모집,영남일보,"DGB대구은행(은행장 임성훈)은 9월24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다. 분야별 경력 2년 이상인 사람으로 학벌·성별·나이 제한은..."
3769,2021-09-13,2021,9,13,"DGB금융지주, 1년새 주가 70%↑...김태오 회장 '혁신 경영' 힘 실려",DGB 금융 지주 1년 주가 70% 김태오 회장 혁신 경영 실리다,더밸류뉴스,"[이미지=더밸류뉴스] DGB금융지주는 2011년 설립됐고 DGB대구은행, 하이투자증권, DGB생명, DGB캐피탈, DGB자산운용, 뉴지스탁 등을 계열사로 두고 있다. 이 가운데 이번에 실적 개선에 기여한 곳은 비(非)은행..."
3770,2021-09-13,2021,9,13,"대구시 보은노인전문요양원, DGB대구은행 서구사랑봉사단과 추석명절 물품 전...",대구시 보은 노인 전문 요양원 DGB 대구 은행 사랑 봉사 추석 명절 물품,국제뉴스,사진제공=보은노인전문요양원 보은노인전문요양원(원장 정숙영)과 DGB대구은행 서구사랑봉사단은 9월13일 오전10시 보은노인전문요양원 대강당에서 추석명절 물품 전달식을 진행했다. 위 행사는 사회복지공동모금회의...
3771,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사·감정평가사 전문역 모집",DGB 대구 은행 사내변호사 감정평가사 전문 모집,대경일보,"DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사·감정평가사 전문역을 공개 채용한다. 분야별 경력 2년 이상 인원으로 학벌, 성별, 나이 제한은 없으며 인재상에..."
3772,2021-09-13,2021,9,13,"대구은행, 사내변호사·감정평가사 모집",대구 은행 사내변호사 감정평가사 모집,대구신문,"DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다고 13일 밝혔다. 이번 전문역 공개 채용은 분야별 경력 2년 이상인 사람으로..."
3773,2021-09-13,2021,9,13,"DGB대구은행, 사내변호사ㆍ감정평가사 전문역 모집",DGB 대구 은행 사내변호사 감정평가사 전문 모집,경상매일신문,"DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다. 분야별 경력 2년 이상인 사람으로 학벌 및 성별, 나이 제한은 없으며..."
3774,2021-09-14,2021,9,14,"DGB대구은행, 사내변호사·감정평가사 전문역공개 채용",DGB 대구 은행 사내변호사 감정평가사 전문 공개 채용,경북일보,"대구은행 본점 DGB대구은행은 오는 24일까지 내부통제 및 금융소비자 보호 강화, 전문분야 특화를 위해 사내변호사 및 감정평가사 전문역을 공개 채용한다. 분야별 경력 2년 이상인 사람으로 학벌 및 성별, 나이..."
3775,2021-09-14,2021,9,14,[이웃사랑] 세상과 단절된 세 모자…집마저 무너지기 일보직전,이웃 사랑 세상 단절 되다 모자 마저 무너지다 일보 직전,매일신문언론사 선정,※ 이웃사랑 성금 보내실 곳 대구은행 069-05-024143-008 / 우체국 700039-02-532604 예금주 : (주)매일신문사(이웃사랑) ▶DGB대구은행 IM샵 바로가기 (https://www.dgb.co.kr/cms/app/imshop_guide.html) [지난주 성금전달 내역] ◆남편은 아프고...
3776,2021-09-14,2021,9,14,생존전략 짜는 지방은행…디지털·수도권에 집중,생존 전략 짜다 지방 은행 디지털 수도권 집중,CEO스코어데일리,DGB금융의 대구은행은 메타버스를 활용한 전반적인 사내 커뮤니티 수정과 고객 대응 전략을 수립 중이다. 디지털화와 함께 지방은행들은 수도권 영업 강화에 집중하고 있다. 최근 지점수 추이를...
3777,2021-09-14,2021,9,14,"[더벨]BNK금융, 마이데이터 '나홀로' 미승인…활로 열릴까",더벨 BNK 금융 마이 데이터 홀로 밉다 승인 열리다,더벨,DGB대구은행까지 마이데이터 사업자 대열에 합류하면서 전 은행권을 통틀어 BNK금융그룹 계열사인 부산·경남은행만 미승인 사업자로 남게 됐다. 현재 제휴 사업자를 통해 마이데이터 서비스를 준비 중인 이들 은행은...
3778,2021-09-14,2021,9,14,[핀테크핫이슈] 플랫폼금융 겨눈 규제 칼날...카카오페이 어쩌나,테크 핫이슈 플랫폼 금융 겨눈 규제 칼날 카카오 페이 어쩌나,디지털투데이,주은영 베스트핀 대표(오른쪽)가 이숭인 DGB대구은행 상무와 디지털 담보대출 활성화를 위한 업무 협약을 맺은 후 기념 촬영을 하고 있다. [사진: 베스트핀] 10일 담보대출 비교 플랫폼 담비를 개발하고 있는 베스트핀은...
3779,2021-09-14,2021,9,14,"국내은행, 상반기 점포 90개 폐쇄했다…비대면 영향↑",국내 은행 상반기 점포 90 폐쇄 비대 영향,이코노믹리뷰,"반면 같은 기간 폐쇄점포는 KB국민은행 20개, 하나은행 19개, 산업은행 8개, DGB대구은행 7개 등 90개다. 시중은행 점포수는 6월말 3,492개로 전년말(3,546개) 대비 54개 줄었다. 같은 기간 지방은행과 특수은행은 각각..."
3780,2021-09-14,2021,9,14,MZ인재 구하기…금융권 '메타버스' 채용설명회 바람,MZ 인재 금융 메타 버스 채용 설명 바람,EBN,오는 16일까지 6급 신입해원 공개채용 지원서를 접수받는 DGB대구은행도 메타버스 채용설명회가 개최된다. 이날 오후 3시부터 메타버스 플랫폼 게더타운(Gather Town)에서 구직자들의 궁금증을 해소하기 위한 다양한 코너를...
3781,2021-09-14,2021,9,14,"올 상반기 은행 점포, 6개월 만에 1.6% 줄었다",오다 상반기 은행 점포 개월 만에 16% 줄다,조선비즈,"시중은행은 국민은행, 신한은행, 우리은행, 하나은행, SC제일은행, 씨티은행 등 6곳이고 지방은행은 DGB대구은행, 부산은행, 경남은행, 광주은행, 전북은행, 제주은행 등 6곳이다. 시중은행 점포는 지난해 말..."
