,date,year,month,day,press,nouns_contents,label
5724,2021-03-23,2021,3,23,ZDNet Korea,사진 DGB 금융 그러나 대구 은행 노조 물론 이고 간부 로 구성 되다 제 2 노조 캄보디아 부동산 사기 사고 대해 김태오 회장 책임 론 을 강하다 주장 하고 있다 전국 금융 산업 노조 대 구 은행 지부 지난 17일 성명 을 통해 3년,-1
5725,2020-11-26,2020,11,26,마켓뉴스,마드라스 체크 대구 은행 DGB 금융 그룹 제 1 금융 권 최초 로 협업 툴 구축 계약 을 26일 밝히다 회사 따르다 대 구 은행 먼저 IT 부문 을 중심 협업툴 을 사용 은행 크다 작다 IT 프로젝트 유지 운영,1
5726,2020-01-30,2020,1,30,대구신문,DGB 대 구 은행 2020 발렌타인데이 기념 대구 경북 소재 CU 편의점 에서 DGB 새롭다 결제 시스템 IM 샵 페이 로 결제 시 페레로로쉐 초콜렛 5 종 을 50% 할인 이벤트 실시 30일 밝히다 다음 달 1일 부터,1
5727,2021-01-13,2021,1,13,팍스경제TV,지난해 11월 에는 대 구 은행 미얀마 소액 대출 법인 DGB MFI 가다 문 을 열다 DGB 캐피탈 캄보디아 캄 캐피탈 Cam Capital   분 을 인수 김 회장 외 김경규 하이 투자 증권 대표 연 성공하다,-1
5728,2020-05-28,2020,5,28,파이낸셜뉴스,28일 가스 공사 따르다 공기업 최초 로 DGB 대 구 은행 함께 코로나 19 로 피해 입다 대구 경북 지역 중소기업 소 상공 을 위해 총 200억원 상생 펀드 특별 지원 을 시행 지난해 10월 양사 간 협약 따르다 공동,1
5729,2021-07-21,2021,7,21,시사뉴스,최기문 영천시장   21일 오전   10시 영천시 종합 사회 복지관 관장 정일 석   주관 개최 복날 삼계탕 전달 행사 참석   DGB 대구 은행 영천사 랑 봉사 단 영 천 우체국 직원 을 격려 날 복날 행사,1
5730,2021-02-04,2021,2,4,조세일보,DGB 대 구 은행 임성훈 은행 장이 어린이 교통 안전 릴레이 채다 린지 동참 하고 다음 릴레이 주자 로 빈대 BNK 부산 은행 장 송준기 대 적십자사 대구 지사 회장 DGB 금융 그룹 모델 배우 이서진 을 지명 4일 밝히다,1
5731,2020-10-21,2020,10,21,소비자가 만드는 신문,환경 부문 에서는 대 구 은행 에서 환경 특화 점포 DGB 사이버 그린 지점 을 운영 녹색 예 적금 그린 건강 적금 DGB 그린 론 DGB 그린카드 등 친환경 금융 상품 을 판매 대 구 은행 친환 경 마일리지 적립 그린카드,1
5732,2021-07-07,2021,7,7,오늘경제,이번 착수 보고 회 에는 플랫폼 참여 대구 은행 DGB 유 페이 모빌리티 사업자 등 참석 친환경 모빌리티 서비스 통합 플랫폼 구축 계획 을 공유 자리다 대구시 김정기 기획 조 정실 장 마일리지 이용,1
5733,2020-12-29,2020,12,29,경북일보,DGB 데이터 시스템 대표이사 비대 금융 서비스 증가 더불다 개인 정보보호 중요성 강화 되다 따르다 김상근 現 대구 은행 정보보호 최고 책임자 CISO 내정,1
5734,2019-05-07,2019,5,7,머니투데이,디지털 금융 활성화 위해 DGB 대 구 은행 핀 테크 업체 핀 크다 그리고 SK 텔레콤 손 을 잡다 DGB 대 구 은행 7일 대구 은행 제 2 본점 에서 핀 크다 SK 텔레콤 함께 디지털 금융 활성화 위 업무 제휴 협약 을 체결,1
5735,2021-09-28,2021,9,28,화이트페이퍼,화이트 페이퍼 WHITEPAPER 임성훈 은행 장 왼쪽 김현 길 작가 사이버 독도 지점 사진전 에서 기념 촬영 을 있다 사진 DGB 대구 은행 DGB 대 구 은행 사이버 독도 지점 오픈 20 주년 을 기념 김현 길 작가 독도 사진전 을,1
5736,2021-10-01,2021,10,1,시사뉴스,DGB 대 구 은행 은행 장 임성훈 창립 54 주년 및 독도 날 을 기념 MZ 세대 디지털 마케팅 일환 DGB IM 뱅크 스크린골프 대회 개최 10월 달 간 전국 골프 존 매장 에서 진행 되다 보다 대회 디지털로,1
5737,2022-02-18,2022,2,18,아시아타임즈,디 플 1 기다 단순 상품 서비스 홍보 에서 더 나아가다 DGB 대 구 은행 ESG 경영 을 고객 함께 플로 깅 활동 참여 DGB 대구 은행 금융 박물관 체험 기 등 풍부하다 컨텐츠 선보이다 이다 2 기도 최소 연령 17 세 부터 최고,1
5738,2021-08-01,2021,8,1,대구신문,DGB 대 구 은행 제 76 주년 광복절 기념 DGB 광복절 이벤트 온라인 독립유공자 후손 지원 행사 후원 등 다양하다 비대 이벤트 실시 1일 밝히다 우선 지난해 이다 8월 달 간 한시 판매 되다 DGB 광복절,1
5739,2021-07-29,2021,7,29,팍스넷뉴스,DGB 대 구 은행 안정 적 이익 을 시 현 가운데 하이 투자 증권 DGB 캐피탈 등 비 은행 계 열사 고르다 성장 세 보이다 것 나타나다 29일 DGB 금융 그룹 따르다 DGB 금융 그룹 올해 상반기 2788억원 순이익,1
5740,2019-06-27,2019,6,27,대구일보,겪다 대 구 은행 나서다 시중 은행 을 설득 시키다 자금 을 지원 덧붙이다 DGB 금융 그룹 출범 이후 첫 외부 출신 수장 김 회장 또 조직 혁신 업무 혁신 성과 보상 혁신 활동 을 지속 적 진행 책임 있다,1
5741,2019-10-14,2019,10,14,아시아투데이,오다 상반기 관계 형 금융 우수 은행 신한은행 DGB 대 구 은행 선정 돼다 관계 형 금융 저 신용 중소기업 3년 이상 장기 자금 을 안정 적 조달 가능하다 투자 장기 여신 컨설팅 등 다양하다 방식 지원 해주다,1
5742,2021-03-16,2021,3,16,CNB뉴스,▲ CNB 뉴스 CNBNEWS 씨앤비 뉴스 제 1회 소상 공인 홍보 지원 UCC 공모전 대구 경북 숨다 맛집 찾기 숨맛꼭질 이미지 사진 DGB 대구 은행 제공 DGB 대 구 은행 제 1회 소상 공인 홍보 지원 UCC 공모전 대구 경북 숨다 맛집,1
5743,2020-06-19,2020,6,19,CNB뉴스,▲ CNB 뉴스 CNBNEWS 씨앤비 뉴스 DGB 대 구 은행 의사 전용 신용 대출 상품 DGB 닥터 론 을 출시 사진 대구 은행 제공 DGB 대 구 은행 의사 전용 신용 대출 상품 DGB 닥터 론 을 출시 하고 19일 부터 판매,1
5744,2021-08-05,2021,8,5,뉴스웨이,DGB 대 구 은행 기업 카드 로 차량 반복 구입 때 캐시 백 을 제공 BIZ 오토 플러스 서비스 실시 5일 밝히다 대 구 은행 차량 구입 시 사전 신청 소비자 에게 일 시불 매출 승인 금액 기준 05%,1
5745,2020-02-24,2020,2,24,파이낸셜뉴스,우리 함께 위기 극 복합 시 DGB 대구 은행 이하 대 구 은행 24일 코로나 19 확산 따르다 지역 위기 극복 을 위해 대 적십자사 대 구 경북 지사 통해 대구시 및 경 북도 성금 10억원 각 5억원 을 전달 밝히다,1
5746,2021-10-28,2021,10,28,데일리한국,주력 계열 사인 DGB 대 구 은행 비 은행 계열 사 하이 투자 증권 DGB 캐피탈 등 이익 개선 되다 전체 실적 을 견인 그룹 측은 설명 우선 DGB 대 구 은행 3분 기 누적 순이익 2856억원 전 년 동기 대비 403,1
5747,2022-03-03,2022,3,3,경북도민일보,사진 DGB 대구 은행 제공 DGB 대 구 은행 MZ 세대 고객 을 대상 비대 채널 특정 상품 을 가입 고객 에게 100% 경품 을 증정 MZ 세대 레트로 파티 이벤트 진행 3일 밝히다 이번 이벤트 1982년 2003년 생,1
5748,2020-01-29,2020,1,29,뉴스투데이,송정웅 DGB 대구 은행 ▷ 경북 서부 본부 센터 장 김현태 ▷ 총 무부 부장 문상호 ▷ 부울경 본부 센터 장 안준형 ▷ 인재 개 발부 조사 역 우주성 ▷ 자금 운용 부 부장 은일 ▷ 형곡동 지점 장 장남 숙 ▷ 왜관 공 단 영업 부 부장,-1
5749,2019-10-01,2019,10,1,조세일보,DGB 대 구 은행 고객 에게 독도 사랑 의식 을 고취 하고 영토 수호 정신 을 널리 알리다 위해 최고 연 210% 금리 제공 2019 특판 독도 예금 을 한정 판매 1일 밝히다 2019 특판 독도 예 금은 대한제국 칙령 제 41 호,1
5750,2020-05-11,2020,5,11,서울와이어,DGB 대 구 은행 10 개월 만에 빅데이터 플랫폼 을 정식 오픈 사진 대구 은행 DGB 대 구 은행 10 개월 만에 빅데이터 플랫폼 을 정식 오픈 기존 통계 시스템 대신 AI 인공 지능 시스템 을 도입 원스톱 대 내외,1
5751,2021-05-25,2021,5,25,뉴데일리,지난 24일 오후 전달 되다 후원 비 전달 식 에는 이철우 경북 도지사 비롯 김정원 위원장 장 흔 성 센터 장 장은정 경북 아 동 옹호 센터 장 등 관계자 참여 DGB 대 구 은행 후 원금 1500만 원 을 전달 이번 후원,1
5752,2019-12-27,2019,12,27,연합뉴스,DGB 대 구 은행 장 후보 로 결정 되다 김윤국 부행 장보 20191227 대구 은행 제공 재판매 및 DB 금지,1
5753,2020-03-06,2020,3,6,인사이트코리아,DGB 대구 은행 11억원 하나은행 18억원 금감원 배상 지급 결정 기한 을 연장 달라 요청 DGB 대 구 은행 코로나 19 사태 로 이사회 개최 어렵다 이유 하나은행 내부 검토 더 필요하다 이유 각각,1
5754,2020-07-05,2020,7,5,경상매일신문,DGB 대다 구 은행 시각장애인 저 시력 등 금융 취약 계층 대한 편의 성 제공 일환 상품 안내 장 약관 상품 설명 서다 등 을 점자 로 제공 시각장애인 금융 이용 편의 위 행복 나눔 동행 서비스 실시,1
5755,2021-12-06,2021,12,6,뉴시스,DGB 금융 그룹 수성동 DGB 대구 은행 제 1 본점 북구 칠성동 제 2 본점 코로나 19 극복 경 관조 명 을 설치 6일 밝히다 이번 설치 되다 경 관조 명 코로나 19 장기 화로 지치다 그룹 직원 지역 민 에게 따뜻하다 마음 을,1
5756,2021-01-15,2021,1,15,파이낸셜투데이,DGB 대 구 은행 17 명 JB 광주 은행 5 명의 부정 채용 근무 하고 있다 BNK 부산 은행 당사자 모두 자진 퇴사 DGB 대구 은행 본점 왼쪽 JB 광주 은행 본점 사진 각 사 ◆ 우리 대구 銀 법률 검토 중 대응 계획 없다,-1
5757,2020-12-28,2020,12,28,굿모닝경제,수상자 보다 우선 기관 에서 서민 금융 지원 부문 새 희망 홀씨 공급 확대 등 을 통해 서민 취약 계층 금융 지원 활성화 기여 NH 농협 DGB 대 구 은행 우수상 을 수상하다 중소기업 지원 부문 중소기업 대출 관계 형,1
5758,2022-02-14,2022,2,14,CNB뉴스,▲ CNB 씨앤 비시 앤비 CNB 뉴스 씨 앤비 뉴스 DGB 대 구 은행 DGB 대구 은행 본점 9 층 에서 대 적십자사 대 구 경북 지사 함께 2022년 대 적십자사 특별 회비 7000만원 을 전달 사진 DGB 대구 은행 제공 DGB 대 구 은행,1
5759,2020-10-18,2020,10,18,뉴데일리,올해 2회 째로 대구시 DGB 대 구 은행 공동 주최 이번 경진 대회   지역 문제 공공 민간 함께 고민 하고 해결 취지 에서 주제 참여 자격 제한 없이 공모 대상 1 최우수상 1 우수상 3 장려상,-1
5760,2019-06-11,2019,6,11,일요신문,DGB 금융 그룹 DGB 사회 공 헌 재단 이사장 김태오 시니어 일터 사업 을 벌이 있다 100 세 시대 실버 일자리 이용 을 원하다 시설 대구 은행 영업 점 방문 영유 아 보육 시설 무료 소독 세척 서비스 접수 되다,1
5761,2021-03-01,2021,3,1,시사뉴스,기술 력 뛰어나다 담보 력 부족하다 중소기업 운전 자금 을 지원 DGB 대 구 은행 2일   우수 지식 재산 을 보유 지역 중소기업 대한 금융 지원 혁신 금융 활성화 기여 IP 담보 대출 상품 DGB,1
5762,2019-06-28,2019,6,28,한국금융신문,DGB 대 구 은행 중국 청도 농 상 은행 5억 위안 약 850억원 규모 신용 공 여 크레딧 라인 업무 협약 을 체결 28일 밝히다 양 은행 지난 26일 중국 청도 청도 농 상 은행 본점 에서 김윤국 DGB 대구 은행 경 영기획 본부,1
5763,2019-06-21,2019,6,21,뉴시스,DGB 금융 그룹 DGB 대구 은행 제 2 본점 5 층 전체 스타트업 생태계 조성 을 목표 로 리 모델링 을 완료 하고 지난달 DGB FIUM LAB 1 기에 서류 지원 스타트업 서류 심사 및 면접 심사 과정 을 거치다 달 초 스타트업,1
5764,2021-06-07,2021,6,7,미디어펜,사진 왼쪽 부터 송원 복 대구 은행 서울 영업 부장 김태오 DGB 금융 지주 회장 송해 경 하이 투자 증권 강북 WM 센터 장 사진 DGB 금융 그룹 제공 DGB 금융 그룹 7일 서울 중구 남대문로 소재 DGB 금융 센터 이다 기념 식 DIGNITY,1
5765,2019-07-21,2019,7,21,이코노믹리뷰,카드 운용 이익 10% 반려동물 사랑 기 금조 성 쓰이다 DGB 대 구 은행 펫 러브 카드 반려동물 병원 이용 시 20% 청구 할인 제공 되다 점 특징 이다 건 당 최소 결재 금액 3만원 이상 최대 5만원 까지 할인 적용 되다,1
5766,2019-07-11,2019,7,11,베타뉴스,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 닥터 헬기 소리 생명 이다 캠페인 이하 소생 캠페인 릴레이 동참 하고 닥터 헬기 인식 확산 목소리 보탰다 소생 캠페인 닥터 헬기 소음 인식 개선,1
5767,2019-10-10,2019,10,10,메트로신문,DGB 대 구 은행 대 구 신용 보증 재단 대구 소 기업 소 상공 금융 지원 업무 협약 을 체결 10일 밝히다 이번 협약 대구 지역 일자리 창 추다 활성화 경 기 침체 로 어려움 을 겪다 있다 소 기업 및 소상 공인,1
5768,2020-12-15,2020,12,15,매일신문,세 원 그룹 12억원 을 DGB 대 구 은행 10억원 을 평화 홀딩스 4억원 을 기꺼이 내놓다 화성 산업 3억원 대 성 에너지 서한 각 2억원 씩을 전 대구시 지역 경제 계 전 방위 적 도움 지난해 위기 극복,1
5769,2020-06-17,2020,6,17,브레이크뉴스,▲ DGB Family 봉사 단 폭염 대비 cool box 봉사활동 실시 C 대구 은행 이번 쿨 박스 전달 행사 2020년 하절 기 폭염 코로나 19 로 더욱 어려움 을 겪다 것 예상 되다 지역 민 을 위해 계획 되다 2020 DGB BLUE WIND 캠페인 첫,1
5770,2020-04-02,2020,4,2,FETV,앱 을 통해 세븐 적금 가입 최대 50만 포인트 지급 통합 멤버십 CJ ONE   DGB 대 구 은행 함께 세븐 적금 가입 프로모션 을 진행 2일 밝히다 세븐 적 금은 평일 중 이체 되다 요일 을 하루,1
5771,2022-03-29,2022,3,29,지이코노미,최저 306% p GECONOMY 코 노미 홍종락 기자 DGB 대 구 은행 은행 장 임성훈 전세 자금 대출 실수 요 니 즈 충족 을 통한 고객 편의 제 위해 전세 자금 대출 금리 인하 하고 지난해 일시 적 취급 제한 을 해제,1
5772,2019-08-14,2019,8,14,아주경제,DGB 대 구 은행 오다 16일 까지 파랑새 적금 가입 고객 에게 연 31% 금리 제공 동시 광복절 기념 통장 스티커 증정 또 대구 수성동 본점 앞 에서 대형 태극기 태극기 바람개비 설치 하고,1
5773,2021-11-09,2021,11,9,파이낸셜뉴스,주문 대구 로 할인 DGB 로 DGB 대구 은행 이하 대 구 은행 지역 소상 공인 부담 완화 및 지역 경제 활성화 위해 운영 중인 대구 형 공공 배달 앱 대구 로 활성화 위해 오다 연말 까지 할인 이벤트 연장 실시 9일,1
5774,2019-08-30,2019,8,30,영남일보,DGB 대 구 은행 퇴직 연금 수수료 은행권 최저 수준 인하 29일 밝히다 DGB 대 구 은행 9월 부터 사회 적 기업 퇴직 연금 수수료 기존 수수료 대비 50% 감다 퇴직금 수령 및 연말정산 을 위해 개인,-1
5775,2021-11-09,2021,11,9,매일신문,DGB 대 구 은행 대구 형 배달 앱 대 구로 에서 비씨카드 결제 청구 할인 이벤트 오다 연말 까지 진행 9일 밝히다 2만원 이상 결제 시 5천원 할인 혜택 을 주다 이번 이벤트 달 부터 연말 까지 이어지다,1
5776,2019-09-11,2019,9,11,팍스넷뉴스,DGB 금융 지주 현재 중견 벤처캐피탈 로 자리 잡다 대 성 창업 투자 옛 대 주주 1987년 당시 대 구 은행 20억원 을 출자 대 구 창업 투자 설립 창투업 태동 시기 출범 대 구 창업 투자 1999년 코스닥,1
5777,2019-09-04,2019,9,4,경북도민일보,추석 을 앞두다 4일 DGB 금융 그룹 대구 은행 경산 영업 부부 장 장문석 늘다 경산시청 을 방문 저 소득 층 을 위해 1000만 원 상당 전통 시장 온누리상품권 을 기탁 대 구 은행 매년 어렵다 이웃 을 위해 이웃 돕기 성금 장학금 을,1
5778,2021-07-22,2021,7,22,e대한경제,DGB 대 구 은행 안면 인식 기술 을 활용 대면 실명 확인 서비스 허가 받다 금융 거래 금융 실명 법 따르다 주민 등록증 등 실명 확인 증표 통해 실명 을 확인 같다 실명 확인 증표 없다 본인 얼굴 만으로,1
